ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 13 de diciembre,0,0,2.0,0,0,,no indicado,,0,1,83567539,7,,Tacoronte,Distrito Tacoronte - Los Naranjeros," , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",151,133,2019-04-14,142200,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,1.0,0,0,1969,no indicado,,0,0,83581323,7,,Tacoronte,Distrito Agua García - Juan Fernández," Calle Chupadero, 13 # , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Calle Chupadero, 13 #","Tenerife, Santa Cruz de Tenerife",78,,2019-04-14,88900,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,,1 planta,1,0,83590855,0,,Tacoronte,Distrito El Pris - Juan Fernández," Pasaje TIMANFAYA , Urb. Estanislao Brotons Poveda, blq 36 , Distrito El Pris - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Urb. Estanislao Brotons Poveda, blq 36","Tenerife, Santa Cruz de Tenerife",535,,2019-04-14,340000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,3.0,1,0,,en trámite,,0,0,83774122,3,,Tacoronte,Distrito Agua García - Juan Fernández," , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1300,250,2019-04-14,370000,0,8.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,2002,en trámite,,1,0,81906915,7,,Tacoronte,Distrito Santa Catalina," , Distrito Santa Catalina , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",186,1,2019-04-14,207383,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,,en trámite,,1,0,83904250,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",305,150,2019-04-14,255000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,1.0,0,0,2007,,planta 3ª,1,0,84125951,1,1,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Familia Quesada Sanchez, 5 , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Calle Familia Quesada Sanchez, 5","Tenerife, Santa Cruz de Tenerife",68,,2019-04-14,99200,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de octubre,0,0,1.0,1,0,,,,0,0,81524302,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1090,,2019-04-14,360000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,3.0,1,0,,,,1,0,82312983,0,,Tacoronte,Distrito Santa Catalina," , Distrito Santa Catalina , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",450,,2019-04-14,700000,0,6.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de diciembre,0,0,2.0,0,0,,en trámite,,0,0,36834335,7,,Tacoronte,Distrito Tacoronte - Los Naranjeros," , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",180,135,2019-04-14,165000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de noviembre,0,1,3.0,0,0,1977,en trámite,2 plantas,1,1,36126916,0,,Tacoronte,Distrito Agua García - Juan Fernández," Pasaje Mesa, 48 , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Pasaje Mesa, 48","Tenerife, Santa Cruz de Tenerife",550,,2019-04-14,317000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de diciembre,0,0,3.0,1,0,2000,en trámite,,0,1,83251187,3,,Tacoronte,Distrito Agua García - Juan Fernández," , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1500,153,2019-04-14,277000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,1,2.0,1,0,,en trámite,1 planta,1,1,82020906,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",760,,2019-04-14,355000,0,2.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,2.0,0,0,2008,no indicado,,0,1,83812654,7,,Tacoronte,Distrito Tacoronte - Los Naranjeros," , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",207,170,2019-04-14,198000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de febrero,0,1,3.0,1,0,,,,1,0,40142357,12,,Tacoronte,Distrito Tacoronte - Los Naranjeros," , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",185,,2019-04-14,189000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1.0,0,0,,,planta 2ª exterior,1,0,84369895,1,0,Tacoronte,Distrito El Pris - Juan Fernández," , Distrito El Pris - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",60,54,2019-04-14,110000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,3.0,0,0,,en trámite,2 plantas,1,0,84434964,0,,Tacoronte,Distrito Guayonje - Mesa del Mar," , Distrito Guayonje - Mesa del Mar , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",167,,2019-04-14,210000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,1,0,1998,en trámite,planta 5ª exterior,1,0,84558707,1,1,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Familia Quesada Sanchez, 5 , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Calle Familia Quesada Sanchez, 5","Tenerife, Santa Cruz de Tenerife",74,66,2019-04-14,136955,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,1,3.0,1,0,1982,en trámite,,1,1,84693055,0,,Tacoronte,Distrito Santa Catalina," , Distrito Santa Catalina , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",707,310,2019-04-14,430000,1,3.0,1,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,0,0,1995,no indicado,,1,0,84890461,0,,Tacoronte,Distrito Guayonje - Mesa del Mar," , Distrito Guayonje - Mesa del Mar , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",970,140,2019-04-14,385000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,84969624,1,0,Tacoronte,Distrito Guayonje - Mesa del Mar," Calle Lomo la Vieja, Tacoronte, 29 , Distrito Guayonje - Mesa del Mar , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Calle Lomo la Vieja, Tacoronte, 29","Tenerife, Santa Cruz de Tenerife",72,63,2019-04-14,45700,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,3.0,1,0,,en trámite,3 plantas,1,0,36784739,11,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Carretera Tacoronte-Tejina, 61 , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Carretera Tacoronte-Tejina, 61","Tenerife, Santa Cruz de Tenerife",157,,2019-04-14,205000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de julio,0,0,1.0,0,0,1870,en trámite,1 planta,0,1,38173367,0,,Tacoronte,Distrito Santa Catalina," Plaza de Santa Catalina , Distrito Santa Catalina , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Plaza de Santa Catalina,"Tenerife, Santa Cruz de Tenerife",350,,2019-04-14,200000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,1,3.0,1,0,1999,en trámite,2 plantas,1,1,40197180,0,,Tacoronte,Distrito Guayonje - Mesa del Mar," Calle Medico Ernesto Castro , Distrito Guayonje - Mesa del Mar , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle Medico Ernesto Castro,"Tenerife, Santa Cruz de Tenerife",380,220,2019-04-14,319000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,1,3.0,1,0,,,2 plantas,1,1,40461468,0,,Tacoronte,Distrito Agua García - Juan Fernández," Campo de Golf s/n , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Campo de Golf s/n,"Tenerife, Santa Cruz de Tenerife",219,209,2019-04-14,375000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,3.0,1,0,,en trámite,,1,1,81141370,0,,Tacoronte,Distrito El Pris - Juan Fernández," Pasaje Tindaya, 5 , Urb. Atlantis Park , Distrito El Pris - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. Atlantis Park,"Tenerife, Santa Cruz de Tenerife",545,,2019-04-14,390000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,1,0,2002,,2 plantas,1,0,81990198,11,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Casas Altas, 12 , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Calle Casas Altas, 12","Tenerife, Santa Cruz de Tenerife",160,,2019-04-14,200000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,1,3.0,1,0,,en trámite,4 plantas,1,0,82560484,12,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Carretera General del Norte, 250 B , Urb. Residencial Noelia , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. Residencial Noelia,"Tenerife, Santa Cruz de Tenerife",285,190,2019-04-14,222000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de enero,0,0,3.0,1,0,,,3 plantas,1,0,82368489,11,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Candelaria, 35 , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Calle Candelaria, 35","Tenerife, Santa Cruz de Tenerife",292,,2019-04-14,224000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,1,1,3.0,1,0,,en trámite,4 plantas,0,0,83721448,0,,Tacoronte,Distrito El Pris - Juan Fernández," Carretera General Tacoronte-Tejina , Distrito El Pris - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Carretera General Tacoronte-Tejina,"Tenerife, Santa Cruz de Tenerife",190,,2019-04-14,222000,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,0,2.0,0,0,,no indicado,,0,0,82087898,7,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Sebastian Machado , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle Sebastian Machado,"Tenerife, Santa Cruz de Tenerife",110,,2019-04-14,93500,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,0,1,2.0,1,0,,en trámite,planta 2ª exterior,1,1,84084475,1,0,Tacoronte,Distrito Santa Catalina," Calle las Toscas, 13 . EDF. ERIKA P1.3 , Urb. ERIKA , Distrito Santa Catalina , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. ERIKA,"Tenerife, Santa Cruz de Tenerife",94,85,2019-04-14,130000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,1,3.0,1,0,2005,en trámite,3 plantas,0,0,84603442,11,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle de la Sarabanda , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle de la Sarabanda,"Tenerife, Santa Cruz de Tenerife",163,,2019-04-14,190000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,0,0,1.0,0,0,,inmueble exento,,0,1,38231133,9,,Tacoronte,Distrito Guayonje - Mesa del Mar," Carretera Tacoronte-Tejina, 125 , Distrito Guayonje - Mesa del Mar , Tacoronte , Tenerife, Santa Cruz de Tenerife ","Carretera Tacoronte-Tejina, 125","Tenerife, Santa Cruz de Tenerife",283,226,2019-04-14,441900,0,13.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,,,planta 1ª exterior,0,0,84214884,1,1,Tacoronte,Distrito Guayonje - Mesa del Mar," mesa del mar, 132 , Urb. Edificio Mar y Sol , Distrito Guayonje - Mesa del Mar , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. Edificio Mar y Sol,"Tenerife, Santa Cruz de Tenerife",45,,2019-04-14,64000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,0,0,,,,1,1,39048604,12,,Tacoronte,Distrito El Pris - Juan Fernández," Calle Tenerife, 16 , Urb. Urbanización Parque Atlántico , Distrito El Pris - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. Urbanización Parque Atlántico,"Tenerife, Santa Cruz de Tenerife",120,,2019-04-14,145000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,1,0,2.0,0,0,2005,en trámite,3 plantas,1,1,84962789,12,,Tacoronte,Distrito Tacoronte - Los Naranjeros," , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",250,,2019-04-14,219000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de junio,0,0,6.0,1,0,,,,1,1,26423660,0,,Tacoronte,Distrito Agua García - Juan Fernández," Pasaje Fariña , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Pasaje Fariña,"Tenerife, Santa Cruz de Tenerife",600,450,2019-04-14,2100000,0,6.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de junio,0,0,3.0,1,0,,,2 plantas,1,1,33382067,0,,Tacoronte,Distrito Agua García - Juan Fernández," Carretera la esperanza , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Carretera la esperanza,"Tenerife, Santa Cruz de Tenerife",2500,210,2019-04-14,325000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de mayo,0,0,3.0,0,0,,,2 plantas,0,1,36045843,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Jose Morales Clavijo , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle Jose Morales Clavijo,"Tenerife, Santa Cruz de Tenerife",800,,2019-04-14,350000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de junio,1,0,6.0,1,0,,,3 plantas,1,1,37684405,0,,Tacoronte,Distrito Agua García - Juan Fernández," callos los mirlos , Urb. Campo Real Club de Golf de Tenerife , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. Campo Real Club de Golf de Tenerife,"Tenerife, Santa Cruz de Tenerife",1241,,2019-04-14,1500000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,1,0,,en trámite,,1,0,38895736,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Pedro Felipe , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle Pedro Felipe,"Tenerife, Santa Cruz de Tenerife",350,255,2019-04-14,340000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 29 de mayo,1,1,3.0,1,0,,en trámite,2 plantas,1,0,40352003,0,,Tacoronte,Distrito El Pris - Juan Fernández," Roque nublo , Distrito El Pris - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Roque nublo,"Tenerife, Santa Cruz de Tenerife",600,,2019-04-14,355000,1,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,1,0,2.0,1,1,1900,en trámite,2 plantas,0,1,82412625,4,,Tacoronte,Distrito Agua García - Juan Fernández," Calle las Mesetas , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle las Mesetas,"Tenerife, Santa Cruz de Tenerife",213,140,2019-04-14,269000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de diciembre,0,1,4.0,1,0,,en trámite,2 plantas,1,1,82536390,0,,Tacoronte,Distrito Agua García - Juan Fernández," Camino Real , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Camino Real,"Tenerife, Santa Cruz de Tenerife",1400,320,2019-04-14,387000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,0,0,,en trámite,,1,0,40505401,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Pedro Felipe , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle Pedro Felipe,"Tenerife, Santa Cruz de Tenerife",220,,2019-04-14,179900,0,4.0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,0,0,2.0,1,0,,en trámite,3 plantas,1,1,36252503,11,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Graciano Alvarez Dorta , Urb. El Torreón , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. El Torreón,"Tenerife, Santa Cruz de Tenerife",135,133,2019-04-14,195000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,1,2.0,1,0,1999,en trámite,,1,0,83986742,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Callejón de Gómez , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Callejón de Gómez,"Tenerife, Santa Cruz de Tenerife",179,,2019-04-14,215000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,1,0,5.0,1,0,1975,,3 plantas,1,1,39896070,0,,Tacoronte,Distrito Agua García - Juan Fernández," Las Llaves , Urb. Campo de Golf El Peñón , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. Campo de Golf El Peñón,"Tenerife, Santa Cruz de Tenerife",1852,600,2019-04-14,825000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,2005,en trámite,,1,1,84352282,0,,Tacoronte,Distrito El Pris - Juan Fernández," Calle el Hierro , Distrito El Pris - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle el Hierro,"Tenerife, Santa Cruz de Tenerife",563,140,2019-04-14,380000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de agosto,0,0,3.0,1,0,2003,,1 planta,1,1,35348402,0,,Tacoronte,Distrito Santa Catalina," Calle La Faya , Urb. Jardín del Sol , Distrito Santa Catalina , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. Jardín del Sol,"Tenerife, Santa Cruz de Tenerife",1482,170,2019-04-14,430000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de julio,0,0,2.0,1,0,2001,en trámite,1 planta,1,1,40375784,0,,Tacoronte,Distrito Agua García - Juan Fernández," Calle los Mirlos , Urb. Urbanización Los Mirlos , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Urb. Urbanización Los Mirlos,"Tenerife, Santa Cruz de Tenerife",534,,2019-04-14,350000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,0,2.0,1,0,,en trámite,2 plantas,1,1,82669452,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle Malcontento , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle Malcontento,"Tenerife, Santa Cruz de Tenerife",150,,2019-04-14,385000,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,1,5.0,0,0,1940,,2 plantas,1,1,83512964,0,,Tacoronte,Distrito Tacoronte - Los Naranjeros," Calle la Perla , Distrito Tacoronte - Los Naranjeros , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Calle la Perla,"Tenerife, Santa Cruz de Tenerife",1362,,2019-04-14,395000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,1,2.0,0,0,,en trámite,,0,1,83759535,4,,Tacoronte,Distrito Agua García - Juan Fernández," Camino Real , Distrito Agua García - Juan Fernández , Tacoronte , Tenerife, Santa Cruz de Tenerife ",Camino Real,"Tenerife, Santa Cruz de Tenerife",420,,2019-04-14,235000,0,4.0,1,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
