ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: eléctrica,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 13 de febrero,0,0,3.0,0,0,1880,en trámite,3 plantas,0,0,83243157,6,,Llucmajor,Distrito Llucmajor Interior," Calle d'es Born , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",Calle d'es Born,"Mallorca, Balears (Illes)",45,429,2019-04-09,485000,0,5.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,1,2.0,1,0,1880,en trámite,1 planta,1,1,83855371,6,,Llucmajor,Distrito Llucmajor Interior," galdent , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",galdent,"Mallorca, Balears (Illes)",240,240,2019-04-09,255000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,1,0,1.0,1,0,1987,en trámite,planta 6ª exterior,1,1,84143361,1,1,Llucmajor,Distrito Ses Palmeres," la palmeras , Distrito Ses Palmeres , Llucmajor , Mallorca, Balears (Illes) ",la palmeras,"Mallorca, Balears (Illes)",90,85,2019-04-09,250000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de marzo,1,0,1.0,1,1,2000,,2 plantas,1,1,84261340,7,,Llucmajor,Distrito Llucmajor Interior," son granada de baix , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",son granada de baix,"Mallorca, Balears (Illes)",45489,200,2019-04-09,790000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de agosto,1,1,3.0,1,0,2007,,1 planta,1,1,81982917,8,,Llucmajor,Distrito Badia Blava-Badia Gran-Tolleric," xalana , Urb. badia gran , Distrito Badia Blava-Badia Gran-Tolleric , Llucmajor , Mallorca, Balears (Illes) ",Urb. badia gran,"Mallorca, Balears (Illes)",300,145,2019-04-09,452000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,0,3.0,1,0,,en trámite,2 plantas,0,1,36579146,2,,Llucmajor,Distrito Ses Palmeres," Calle malva , Urb. Ses Palmeres , Distrito Ses Palmeres , Llucmajor , Mallorca, Balears (Illes) ",Urb. Ses Palmeres,"Mallorca, Balears (Illes)",350,,2019-04-09,424000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de enero,1,1,2.0,1,0,,,3 plantas,1,1,83910883,2,,Llucmajor,Distrito Sa Torre," alacant , Distrito Sa Torre , Llucmajor , Mallorca, Balears (Illes) ",alacant,"Mallorca, Balears (Illes)",200,140,2019-04-09,335000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,0,0,2005,en trámite,,1,1,40541517,1,1,Llucmajor,Distrito Maioris-Puig de Ros," , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",68,57,2019-04-09,195000,0,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,1,0,3.0,0,0,2003,en trámite,,0,1,82073323,2,,Llucmajor,Distrito Badia Blava-Badia Gran-Tolleric," , Distrito Badia Blava-Badia Gran-Tolleric , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",175,,2019-04-09,330000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 28 de marzo,1,0,2.0,1,0,,en trámite,2 plantas,0,1,82482382,2,,Llucmajor,Distrito Llucmajor Interior," , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",380,,2019-04-09,398000,0,5.0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,1,1,3.0,1,0,2001,en trámite,1 planta,1,1,82686238,2,,Llucmajor,Distrito Sa Torre," , Distrito Sa Torre , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1170,,2019-04-09,849000,1,5.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de enero,1,0,3.0,1,0,1998,,2 plantas,1,1,82726664,2,,Llucmajor,Distrito Sa Torre," , Distrito Sa Torre , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1080,,2019-04-09,940000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 4 de marzo,1,0,2.0,1,0,1978,en trámite,planta 1ª exterior,1,0,82789207,1,0,Llucmajor,Distrito Cala Blava-Bellavista," Paseo Dames, 64 , Distrito Cala Blava-Bellavista , Llucmajor , Mallorca, Balears (Illes) ","Paseo Dames, 64","Mallorca, Balears (Illes)",90,85,2019-04-09,495000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 1 de enero,1,1,3.0,1,0,2009,,2 plantas,1,1,83555760,2,,Llucmajor,Distrito Sa Torre," , Distrito Sa Torre , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1012,516,2019-04-09,1380000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 9 de enero,1,1,4.0,1,1,,,,1,1,83784725,7,,Llucmajor,Distrito Llucmajor Interior," , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",21500,,2019-04-09,3450000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de febrero,1,1,1.0,1,0,,,planta 3ª exterior,0,0,83886060,1,1,Llucmajor,Distrito S'Arenal," Calle de Sant Cristòfol, 51 , Distrito S'Arenal , Llucmajor , Mallorca, Balears (Illes) ","Calle de Sant Cristòfol, 51","Mallorca, Balears (Illes)",92,,2019-04-09,176000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de enero,1,1,2.0,1,0,2010,en trámite,planta 3ª exterior,1,1,83905078,5,1,Llucmajor,Distrito Cala Pi-Vallgornera," , Distrito Cala Pi-Vallgornera , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",90,,2019-04-09,2250000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 8 de febrero,0,1,1.0,1,0,,,planta 1ª exterior,0,0,83938054,1,0,Llucmajor,Distrito Sa Torre," san lluc s/n , Distrito Sa Torre , Llucmajor , Mallorca, Balears (Illes) ",san lluc s/n,"Mallorca, Balears (Illes)",76,,2019-04-09,168000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de enero,1,1,3.0,1,1,,,1 planta,1,0,83939640,7,,Llucmajor,Distrito Llucmajor Interior," , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",15561,,2019-04-09,1290000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de enero,1,1,5.0,1,0,2004,,2 plantas,1,1,84029595,2,,Llucmajor,Distrito Cala Pi-Vallgornera," , Distrito Cala Pi-Vallgornera , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",2397,,2019-04-09,2950000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de enero,1,0,3.0,1,0,,en trámite,1 planta,1,1,84046272,6,,Llucmajor,Distrito Cala Pi-Vallgornera," , Distrito Cala Pi-Vallgornera , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",390,,2019-04-09,429000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,3.0,0,0,,no indicado,,0,0,84235580,3,,Llucmajor,Distrito Badia Blava-Badia Gran-Tolleric," , Distrito Badia Blava-Badia Gran-Tolleric , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",350,145,2019-04-09,530000,0,3.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,1,0,4.0,1,0,2009,en trámite,2 plantas,1,1,84268806,2,,Llucmajor,Distrito Llucmajor Interior," , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",49057,,2019-04-09,3600000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de marzo,1,1,2.0,1,0,2006,,planta 3ª exterior,1,1,84329306,5,1,Llucmajor,Distrito Maioris-Puig de Ros," , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",155,115,2019-04-09,590000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de marzo,1,0,2.0,0,0,,no indicado,,0,1,84352415,3,,Llucmajor,Distrito Badia Blava-Badia Gran-Tolleric," , Distrito Badia Blava-Badia Gran-Tolleric , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",550,30,2019-04-09,420000,0,4.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,1,1,3.0,1,0,,,3 plantas,1,1,84497067,2,,Llucmajor,Distrito Son Verí," son veri s/n , Distrito Son Verí , Llucmajor , Mallorca, Balears (Illes) ",son veri s/n,"Mallorca, Balears (Illes)",953,555,2019-04-09,6450000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,2.0,1,0,,en trámite,planta 1ª interior,0,0,31805757,1,1,Llucmajor,Distrito S'Arenal," trencadors , Distrito S'Arenal , Llucmajor , Mallorca, Balears (Illes) ",trencadors,"Mallorca, Balears (Illes)",98,,2019-04-09,198000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,1,0,2.0,1,0,,en trámite,planta 3ª exterior,0,0,39006233,5,0,Llucmajor,Distrito S'Arenal," Calle Maria Antònia Salvà , Distrito S'Arenal , Llucmajor , Mallorca, Balears (Illes) ",Calle Maria Antònia Salvà,"Mallorca, Balears (Illes)",100,95,2019-04-09,169000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,1,0,3.0,1,0,2006,en trámite,planta 3ª exterior,1,1,84143166,5,1,Llucmajor,Distrito Maioris-Puig de Ros," tord, 1 , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ","tord, 1","Mallorca, Balears (Illes)",207,137,2019-04-09,480000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,1,1,2.0,1,0,1975,no indicado,1 planta,1,1,84920550,2,,Llucmajor,Distrito Llucmajor Interior," Son Conill , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",Son Conill,"Mallorca, Balears (Illes)",1800,100,2019-04-09,415000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 20 de agosto,1,1,3.0,1,0,1995,en trámite,,1,1,36669781,6,,Llucmajor,Distrito Ses Palmeres," trevol , Distrito Ses Palmeres , Llucmajor , Mallorca, Balears (Illes) ",trevol,"Mallorca, Balears (Illes)",300,200,2019-04-09,475000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 13 de marzo,1,1,2.0,1,0,2006,en trámite,planta 1ª,0,1,39315287,1,,Llucmajor,Distrito Sa Torre," Calle santa margalida , Distrito Sa Torre , Llucmajor , Mallorca, Balears (Illes) ",Calle santa margalida,"Mallorca, Balears (Illes)",87,,2019-04-09,195000,0,3.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de septiembre,1,0,1.0,1,0,2002,en trámite,planta 1ª exterior,0,1,39443691,1,1,Llucmajor,Distrito Maioris-Puig de Ros," De la Falzia , Urb. Puig de Ros , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ",Urb. Puig de Ros,"Mallorca, Balears (Illes)",78,72,2019-04-09,222000,1,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de marzo,0,0,1.0,0,0,,en trámite,2 plantas,0,0,40175437,3,,Llucmajor,Distrito Cala Pi-Vallgornera," , Distrito Cala Pi-Vallgornera , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",138,,2019-04-09,280000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1.0,0,0,1998,en trámite,bajo,0,0,82029657,1,,Llucmajor,Distrito Maioris-Puig de Ros," Calle de la Galiota , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ",Calle de la Galiota,"Mallorca, Balears (Illes)",79,70,2019-04-09,265000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,1,1,1.0,1,0,,en trámite,planta 2ª exterior,1,0,82833685,1,,Llucmajor,Distrito Sa Torre," Calle de Sant Lluc , Urb. Sa Torre , Distrito Sa Torre , Llucmajor , Mallorca, Balears (Illes) ",Urb. Sa Torre,"Mallorca, Balears (Illes)",90,85,2019-04-09,215000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,1,0,1.0,0,0,1980,,bajo,0,0,82560747,1,,Llucmajor,Distrito Cala Pi-Vallgornera," Calle de Ticià , Urb. cal pi , Distrito Cala Pi-Vallgornera , Llucmajor , Mallorca, Balears (Illes) ",Urb. cal pi,"Mallorca, Balears (Illes)",80,50,2019-04-09,136000,0,1.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,1,2.0,1,0,2010,en trámite,planta 1ª exterior,1,0,83453223,1,1,Llucmajor,Distrito Llucmajor Interior," Calle del Bisbe Jaume , Urb. Llucmajor , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",Urb. Llucmajor,"Mallorca, Balears (Illes)",95,92,2019-04-09,180000,0,3.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,1,1,2.0,1,0,1996,en trámite,planta 2ª exterior,1,1,36659493,5,0,Llucmajor,Distrito Son Verí," Calle Ametler , Urb. Son Verí , Distrito Son Verí , Llucmajor , Mallorca, Balears (Illes) ",Urb. Son Verí,"Mallorca, Balears (Illes)",260,130,2019-04-09,599000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de abril,0,0,3.0,1,0,1996,en trámite,2 plantas,1,1,40056781,2,,Llucmajor,Distrito Ses Palmeres," , Distrito Ses Palmeres , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",738,225,2019-04-09,499000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 2 de abril,1,0,2.0,1,0,,en trámite,planta 4ª exterior,1,1,81179621,5,1,Llucmajor,Distrito Maioris-Puig de Ros," Calle Tord s/n , Urb. Jardins de Sa Gavina , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ",Urb. Jardins de Sa Gavina,"Mallorca, Balears (Illes)",143,,2019-04-09,299000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de noviembre,1,0,3.0,1,0,,en trámite,2 plantas,0,1,39113618,8,,Llucmajor,Distrito Llucmajor Interior," , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",148,,2019-04-09,440000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,1,0,2.0,1,0,1987,en trámite,2 plantas,1,1,84072268,2,,Llucmajor,Distrito Badia Blava-Badia Gran-Tolleric," , Distrito Badia Blava-Badia Gran-Tolleric , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",600,219,2019-04-09,450000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de febrero,1,0,1.0,1,0,1980,,planta 1ª exterior,0,0,84171678,1,0,Llucmajor,Distrito Badia Blava-Badia Gran-Tolleric," Creu del Sud , Distrito Badia Blava-Badia Gran-Tolleric , Llucmajor , Mallorca, Balears (Illes) ",Creu del Sud,"Mallorca, Balears (Illes)",57,48,2019-04-09,129000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de abril,1,0,2.0,1,0,1996,en trámite,planta 1ª exterior,1,1,84225975,1,0,Llucmajor,Distrito Son Verí," , Distrito Son Verí , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",125,105,2019-04-09,500000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de febrero,1,0,1.0,1,0,1985,en trámite,planta 1ª exterior,0,0,84234502,5,0,Llucmajor,Distrito Badia Blava-Badia Gran-Tolleric," Urb. Badia Blava , Distrito Badia Blava-Badia Gran-Tolleric , Llucmajor , Mallorca, Balears (Illes) ",Urb. Badia Blava,"Mallorca, Balears (Illes)",60,58,2019-04-09,155000,0,1.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de marzo,0,0,3.0,1,0,1936,,,1,0,84375134,2,,Llucmajor,Distrito Llucmajor Interior," Calle de Sant Francesc , Distrito Llucmajor Interior , Llucmajor , Mallorca, Balears (Illes) ",Calle de Sant Francesc,"Mallorca, Balears (Illes)",147,203,2019-04-09,385000,0,3.0,1,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de enero,1,1,6.0,1,0,1991,en trámite,,0,1,35744659,2,,Llucmajor,Distrito Son Verí," , Distrito Son Verí , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1450,450,2019-04-09,1445000,0,7.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de enero,1,0,5.0,1,0,,en trámite,,1,0,37263047,8,,Llucmajor,Distrito Son Verí," , Distrito Son Verí , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",201,,2019-04-09,945000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de noviembre,1,0,1.0,1,0,2001,en trámite,planta 2ª exterior,1,1,37577111,5,1,Llucmajor,Distrito Sa Torre," Urb. Los Colibrís , Distrito Sa Torre , Llucmajor , Mallorca, Balears (Illes) ",Urb. Los Colibrís,"Mallorca, Balears (Illes)",52,46,2019-04-09,154000,0,1.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de marzo,1,0,3.0,1,0,,en trámite,1 planta,0,1,34900932,2,,Llucmajor,Distrito Badia Blava-Badia Gran-Tolleric," , Distrito Badia Blava-Badia Gran-Tolleric , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",560,,2019-04-09,509000,0,4.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,1,2.0,1,0,2006,en trámite,planta 1ª exterior,1,1,34900837,1,1,Llucmajor,Distrito Maioris-Puig de Ros," , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",127,,2019-04-09,384000,0,3.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de enero,1,0,6.0,1,0,2002,,,1,1,38522995,2,,Llucmajor,Distrito Son Verí," , Distrito Son Verí , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",1000,,2019-04-09,6500000,0,5.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,2.0,0,0,1998,en trámite,planta 1ª exterior,0,0,34900826,1,,Llucmajor,Distrito Maioris-Puig de Ros," , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ",,"Mallorca, Balears (Illes)",120,,2019-04-09,310000,0,4.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,1,3.0,1,0,,en trámite,2 plantas,0,1,38048287,2,,Llucmajor,Distrito Maioris-Puig de Ros," Urb. Puig de Ros , Distrito Maioris-Puig de Ros , Llucmajor , Mallorca, Balears (Illes) ",Urb. Puig de Ros,"Mallorca, Balears (Illes)",675,,2019-04-09,795000,0,4.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
