ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 13 de abril,0,1,1.0,0,0,,no indicado,planta 2ª exterior,0,0,84865155,2,0,València,Distrito Quatre Carreres," Calle d'Aielo de Rugat, 1 , Barrio Na Rovella , Distrito Quatre Carreres , València , Valencia, València ",Barrio Na Rovella,"Valencia, València",60,,2019-04-14,63000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,1975,,planta 3ª exterior,0,0,84963109,2,1,València,Distrito Quatre Carreres," , Barrio Malilla , Distrito Quatre Carreres , València , Valencia, València ",Barrio Malilla,"Valencia, València",77,,2019-04-14,129500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,84755774,2,0,València,Distrito Quatre Carreres," , Barrio La Punta , Distrito Quatre Carreres , València , Valencia, València ",Barrio La Punta,"Valencia, València",73,,2019-04-14,65000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,1,0,1936,en trámite,planta 1ª exterior,0,0,84925242,2,0,València,Distrito Quatre Carreres," , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",76,75,2019-04-14,145000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de diciembre,1,0,3.0,0,0,,no indicado,planta 9ª exterior,0,0,1665097,13,1,València,Distrito Quatre Carreres," Calle Antonio Sacramento, 9 , Barrio Ciutat de les Arts i de les Ciencies , Distrito Quatre Carreres , València , Valencia, València ",Barrio Ciutat de les Arts i de les Ciencies,"Valencia, València",203,171,2019-04-14,490000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,1,0,2.0,1,0,,no indicado,planta 2ª exterior,0,0,1891976,7,1,València,Distrito Quatre Carreres," Carretera Fuente de San Luis, 136 , Barrio Fonteta de Sant Lluìs , Distrito Quatre Carreres , València , Valencia, València ",Barrio Fonteta de Sant Lluìs,"Valencia, València",122,90,2019-04-14,165000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de febrero,1,0,2.0,1,0,,no indicado,planta 2ª exterior,0,0,1895260,7,1,València,Distrito Quatre Carreres," Calle Antonio Sacramento, 11 , Barrio Ciutat de les Arts i de les Ciencies , Distrito Quatre Carreres , València , Valencia, València ",Barrio Ciutat de les Arts i de les Ciencies,"Valencia, València",80,65,2019-04-14,250000,0,2.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,33153525,13,0,València,Distrito Quatre Carreres," Avenida de peris i valero, 80 , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",60,45,2019-04-14,180000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 16 de febrero,0,0,1.0,1,0,,en trámite,planta 11ª exterior,1,1,36584629,2,1,València,Distrito Quatre Carreres," Calle Ebanista Caselles, 1 , Barrio Na Rovella , Distrito Quatre Carreres , València , Valencia, València ",Barrio Na Rovella,"Valencia, València",100,90,2019-04-14,130000,1,3.0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,1,1,2.0,1,0,2003,,planta 1ª exterior,0,1,39690751,2,1,València,Distrito Quatre Carreres," Avenida del Professor López Piñero, 4 , Urb. Politaria , Barrio Ciutat de les Arts i de les Ciencies , Distrito Quatre Carreres , València , Valencia, València ",Barrio Ciutat de les Arts i de les Ciencies,"Valencia, València",145,135,2019-04-14,375000,1,3.0,0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 24 de marzo,1,1,2.0,1,0,,no indicado,planta 6ª exterior,0,0,81216794,2,1,València,Distrito Quatre Carreres," Calle de Pere Aleixandre, 52 , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",90,85,2019-04-14,200000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,1.0,1,0,,en trámite,planta 2ª exterior,0,0,83021070,2,1,València,Distrito Quatre Carreres," Avenida de la Plata, 71 -2º-6ª , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",120,100,2019-04-14,165000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,1.0,1,0,,en trámite,planta 4ª exterior,0,0,83202833,2,0,València,Distrito Quatre Carreres," Calle de l'Orient, 9 , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",73,,2019-04-14,79900,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,1,0,1.0,1,0,,en trámite,planta 7ª exterior,0,0,83268721,2,1,València,Distrito Quatre Carreres," Avenida de la Plata, 85 , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",78,70,2019-04-14,125000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,1,1,1.0,0,0,,,planta 4ª exterior,0,0,84044457,2,0,València,Distrito Quatre Carreres," Calle de Molina, 3 , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",80,75,2019-04-14,78000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,no indicado,2 plantas,0,0,84431854,1,,València,Distrito Quatre Carreres," Calle de Planas, 5 , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",150,,2019-04-14,235000,0,7.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,84050485,2,0,València,Distrito Quatre Carreres," , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",73,,2019-04-14,70000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,0,0,2005,,planta 5ª exterior,0,0,84251864,13,1,València,Distrito Quatre Carreres," CIENCIAS , Barrio Ciutat de les Arts i de les Ciencies , Distrito Quatre Carreres , València , Valencia, València ",Barrio Ciutat de les Arts i de les Ciencies,"Valencia, València",120,,2019-04-14,519000,1,2.0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,2.0,0,0,,en trámite,planta 1ª exterior,1,0,39566916,2,1,València,Distrito Quatre Carreres," , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",135,105,2019-04-14,207000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,1,2.0,1,0,,en trámite,planta 6ª,0,0,37324569,2,1,València,Distrito Quatre Carreres," , Barrio Malilla , Distrito Quatre Carreres , València , Valencia, València ",Barrio Malilla,"Valencia, València",130,104,2019-04-14,180000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,1,1.0,1,0,1977,,planta 7ª,0,0,84840376,2,1,València,Distrito Quatre Carreres," , Barrio Na Rovella , Distrito Quatre Carreres , València , Valencia, València ",Barrio Na Rovella,"Valencia, València",85,,2019-04-14,114900,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,en trámite,planta 1ª,0,0,84901487,2,,València,Distrito Quatre Carreres," , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",76,,2019-04-14,145000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,1,2.0,0,0,1970,en trámite,planta 4ª exterior,0,0,84910652,2,1,València,Distrito Quatre Carreres," , Barrio La Punta , Distrito Quatre Carreres , València , Valencia, València ",Barrio La Punta,"Valencia, València",74,70,2019-04-14,50000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,1,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,84653011,2,1,València,Distrito Quatre Carreres," , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",78,65,2019-04-14,145000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1.0,0,0,,en trámite,1 planta,0,0,39517032,1,,València,Distrito Quatre Carreres," entrada de pedros , Barrio La Punta , Distrito Quatre Carreres , València , Valencia, València ",Barrio La Punta,"Valencia, València",240,,2019-04-14,150000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de septiembre,1,0,1.0,1,0,,en trámite,planta 5ª exterior,1,0,32214355,2,1,València,Distrito Quatre Carreres," Calle del bisbe jaume pérez , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",85,,2019-04-14,165000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de febrero,1,1,2.0,1,0,,en trámite,planta 5ª exterior,0,0,82423249,2,1,València,Distrito Quatre Carreres," Avenida Instituto obrero de valencia , Barrio Ciutat de les Arts i de les Ciencies , Distrito Quatre Carreres , València , Valencia, València ",Barrio Ciutat de les Arts i de les Ciencies,"Valencia, València",110,102,2019-04-14,290000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,1,0,1.0,0,0,,no indicado,,0,0,82706392,2,1,València,Distrito Quatre Carreres," Avenida del Doctor Waksman , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",94,,2019-04-14,149000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,,no indicado,,0,0,83022895,2,,València,Distrito Quatre Carreres," Carrera de la Font d'en Corts , Barrio La Punta , Distrito Quatre Carreres , València , Valencia, València ",Barrio La Punta,"Valencia, València",239,,2019-04-14,250000,0,4.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,0,0,,no indicado,,0,0,83333294,2,1,València,Distrito Quatre Carreres," Calle de José Durán Martínez , Barrio Na Rovella , Distrito Quatre Carreres , València , Valencia, València ",Barrio Na Rovella,"Valencia, València",80,,2019-04-14,105000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,0,0,,no indicado,,0,0,84165478,2,,València,Distrito Quatre Carreres," Calle de Molina , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",75,,2019-04-14,78000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,1,0,2.0,0,0,,no indicado,,0,0,84404779,2,1,València,Distrito Quatre Carreres," Calle de Sant Jacint Castanyeda , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",135,,2019-04-14,185000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,1.0,0,0,,no indicado,,0,0,84653807,2,1,València,Distrito Quatre Carreres," Avenida d'Ausiàs March , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",88,,2019-04-14,110000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de junio,0,0,1.0,0,0,1977,en trámite,planta 10ª exterior,0,0,39311566,2,1,València,Distrito Quatre Carreres," Avenida de La Plata , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",95,,2019-04-14,210000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1968,en trámite,planta 7ª,0,0,82383584,2,1,València,Distrito Quatre Carreres," , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",100,95,2019-04-14,149000,1,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,1,0,2.0,0,0,,en trámite,planta 4ª exterior,0,0,83107748,2,1,València,Distrito Quatre Carreres," , Barrio Fonteta de Sant Lluìs , Distrito Quatre Carreres , València , Valencia, València ",Barrio Fonteta de Sant Lluìs,"Valencia, València",130,,2019-04-14,220000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,1,0,1.0,0,0,,,planta 4ª exterior,0,0,84382030,2,0,València,Distrito Quatre Carreres," Calle molina , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",75,,2019-04-14,78000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,1,1.0,0,0,,,planta 5ª exterior,0,0,84788135,2,0,València,Distrito Quatre Carreres," Calle del Pare Vicent, 4 , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",65,62,2019-04-14,109000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,1,1.0,0,0,1930,en trámite,planta 1ª exterior,0,0,84821216,2,0,València,Distrito Quatre Carreres," Calle de Granada , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",80,72,2019-04-14,155000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,1,1.0,1,0,2007,en trámite,planta 2ª exterior,0,1,84292911,2,1,València,Distrito Quatre Carreres," barraques de figuero, 1 , Barrio La Punta , Distrito Quatre Carreres , València , Valencia, València ",Barrio La Punta,"Valencia, València",67,62,2019-04-14,185000,1,1.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de octubre,0,0,0.0,0,0,1940,en trámite,,0,0,82721707,1,,València,Distrito Quatre Carreres," Camino DEL POU APARISI, 56 , Barrio La Punta , Distrito Quatre Carreres , València , Valencia, València ",Barrio La Punta,"Valencia, València",538,,2019-04-14,390000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de noviembre,0,1,1.0,0,0,1968,en trámite,planta 7ª exterior,0,0,82984316,2,1,València,Distrito Quatre Carreres," DOCTOR WASKMAN , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",94,90,2019-04-14,149000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,,no indicado,planta 14ª,0,0,83383848,2,1,València,Distrito Quatre Carreres," Calle de Sollana , Urb. Piso en zona Basket Arena , Barrio Na Rovella , Distrito Quatre Carreres , València , Valencia, València ",Barrio Na Rovella,"Valencia, València",103,,2019-04-14,110000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,84924990,2,0,València,Distrito Quatre Carreres," , Barrio Fonteta de Sant Lluìs , Distrito Quatre Carreres , València , Valencia, València ",Barrio Fonteta de Sant Lluìs,"Valencia, València",64,,2019-04-14,145000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,,planta 2ª,0,0,84491368,2,1,València,Distrito Quatre Carreres," , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",98,,2019-04-14,112000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de junio,1,1,2.0,1,0,1993,en trámite,planta 6ª exterior,1,0,81524076,2,1,València,Distrito Quatre Carreres," Avenida d'Ausiàs March, 81 , Barrio Fonteta de Sant Lluìs , Distrito Quatre Carreres , València , Valencia, València ",Barrio Fonteta de Sant Lluìs,"Valencia, València",90,85,2019-04-14,170000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de enero,0,0,2.0,0,0,,en trámite,planta 3ª exterior,0,0,84028812,2,1,València,Distrito Quatre Carreres," GENERAL URRUTIA s/n , Barrio Na Rovella , Distrito Quatre Carreres , València , Valencia, València ",Barrio Na Rovella,"Valencia, València",140,,2019-04-14,240000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,1,2.0,1,0,2012,en trámite,planta 5ª exterior,1,1,83034966,2,1,València,Distrito Quatre Carreres," , Barrio La Punta , Distrito Quatre Carreres , València , Valencia, València ",Barrio La Punta,"Valencia, València",100,90,2019-04-14,180000,0,2.0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,1,1.0,1,0,,en trámite,planta 2ª exterior,0,0,83757572,2,0,València,Distrito Quatre Carreres," Calle del Pervindre, 1 , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",69,66,2019-04-14,113000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,1,0,2.0,1,0,,en trámite,planta 5ª exterior,0,0,84262670,2,1,València,Distrito Quatre Carreres," Avenida del Doctor Waksman, 29 , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",98,94,2019-04-14,169500,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de diciembre,0,1,2.0,0,0,1970,,planta 2ª exterior,0,0,82517597,2,1,València,Distrito Quatre Carreres," WAKSMAN , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",80,75,2019-04-14,143000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 27 de septiembre,0,1,1.0,0,0,1970,,planta 7ª exterior,0,0,82532576,2,1,València,Distrito Quatre Carreres," WAKSMAN , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",95,90,2019-04-14,149000,1,4.0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de febrero,0,1,2.0,1,0,1985,,planta 1ª exterior,0,0,83364879,2,1,València,Distrito Quatre Carreres," LUIS OLIAG , Barrio Mont-Olivet , Distrito Quatre Carreres , València , Valencia, València ",Barrio Mont-Olivet,"Valencia, València",101,95,2019-04-14,150000,0,2.0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,1,1,1.0,1,0,1998,,planta 3ª exterior,0,1,83795917,2,1,València,Distrito Quatre Carreres," ALCALDE GISBERT RICO , Barrio Ciutat de les Arts i de les Ciencies , Distrito Quatre Carreres , València , Valencia, València ",Barrio Ciutat de les Arts i de les Ciencies,"Valencia, València",60,50,2019-04-14,130000,1,1.0,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 29 de enero,0,1,1.0,0,0,1973,en trámite,planta 2ª exterior,0,0,84071136,2,1,València,Distrito Quatre Carreres," MALILLA , Urb. MALILLA , Barrio Malilla , Distrito Quatre Carreres , València , Valencia, València ",Barrio Malilla,"Valencia, València",81,,2019-04-14,95000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de febrero,1,0,2.0,1,0,2014,en trámite,planta 5ª exterior,1,0,84205333,13,1,València,Distrito Quatre Carreres," , Barrio Fonteta de Sant Lluìs , Distrito Quatre Carreres , València , Valencia, València ",Barrio Fonteta de Sant Lluìs,"Valencia, València",100,78,2019-04-14,199000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,1,0,2.0,1,0,2014,en trámite,planta 5ª exterior,1,0,84223233,13,1,València,Distrito Quatre Carreres," , Barrio Fonteta de Sant Lluìs , Distrito Quatre Carreres , València , Valencia, València ",Barrio Fonteta de Sant Lluìs,"Valencia, València",100,78,2019-04-14,199000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,1,0,2.0,1,0,2014,en trámite,planta 5ª exterior,1,0,84230792,13,1,València,Distrito Quatre Carreres," , Barrio Fonteta de Sant Lluìs , Distrito Quatre Carreres , València , Valencia, València ",Barrio Fonteta de Sant Lluìs,"Valencia, València",100,78,2019-04-14,199000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,1,1.0,0,0,1973,en trámite,planta 3ª exterior,0,0,84267389,2,1,València,Distrito Quatre Carreres," ISLA FORMENTERA , Urb. MALILLA , Barrio Malilla , Distrito Quatre Carreres , València , Valencia, València ",Barrio Malilla,"Valencia, València",102,,2019-04-14,115000,1,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de agosto,1,1,3.0,1,0,,en trámite,planta 5ª exterior,0,0,82050444,2,1,València,Distrito Quatre Carreres," Avenida de Peris i Valero, Valencia , Barrio Malilla , Distrito Quatre Carreres , València , Valencia, València ",Barrio Malilla,"Valencia, València",240,,2019-04-14,240000,1,4.0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de enero,0,0,1.0,0,0,1930,en trámite,,0,0,82539795,1,,València,Distrito Quatre Carreres," VICENTE LLEO , Barrio En Corts , Distrito Quatre Carreres , València , Valencia, València ",Barrio En Corts,"Valencia, València",105,,2019-04-14,83000,0,1.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
